"DAY_OF_MONTH","DAY_OF_WEEK","OP_CARRIER_AIRLINE_ID","OP_CARRIER","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID","DEP_DEL15","ARR_DEL15","CANCELLED","DIVERTED","DISTANCE"
"325570",17,5,20378,16,6184,12264,11996,1,"0",0,0,384
"180923",10,5,19393,15,1226,15016,12992,1,"0",0,0,296
"105496",6,1,20416,11,422,13204,12953,1,"0",0,0,950
"513389",27,1,19393,15,5556,13232,13244,1,"0",0,0,480
"149372",8,3,19790,5,2591,13487,13303,1,"0",0,0,1501
"398009",21,2,20304,13,3957,13342,11433,1,"0",0,0,237
"4921",1,3,20378,16,6358,14869,12266,1,"0",0,0,1195
"136121",7,2,20304,13,3936,14524,11433,1,"0",0,0,456
"490585",26,7,20452,17,4495,11278,10693,1,"0",0,0,562
"165606",9,4,19790,5,1381,12982,12892,1,"0",0,0,2615
"57531",3,5,19393,15,1742,11278,11066,1,"0",0,0,323
"599006",31,5,19790,5,3052,14679,13487,1,"0",0,0,1532
"383784",21,2,20398,10,3443,13290,13930,1,"0",0,0,501
"216295",12,7,19790,5,2239,10397,14193,1,"0",0,0,271
"273651",15,3,19977,14,834,12889,14771,1,"0",0,0,414
"284259",15,3,20304,13,5623,12892,13476,1,"0",0,0,266
"135265",7,2,20304,13,3082,11298,14588,1,"0",0,0,435
"86611",5,7,19393,15,6253,11292,13871,1,"0",0,0,472
"447956",24,5,19393,15,2239,11292,10821,1,"0",0,0,1491
"126067",7,2,19393,15,373,15016,14679,1,"0",0,0,1557
"58097",3,5,19393,15,1006,12339,11259,2,"1",0,0,755
"391679",21,2,19805,2,2861,12892,14771,2,"1",0,0,337
"457535",24,5,19930,3,882,13830,12892,1,"0",0,0,2486
"84188",5,7,20416,11,414,11697,10821,1,"0",0,0,925
"48560",3,5,19977,14,1147,12758,12892,1,"0",0,0,2504
"246794",13,1,20436,7,1911,10423,14771,1,"0",0,0,1504
"106736",6,1,19977,14,866,14492,11292,2,"1",0,0,1436
"95608",5,7,20304,13,3658,13264,14869,2,"0",0,0,575
"343472",18,6,20304,13,4046,14747,10713,1,"0",0,0,399
"333176",18,6,19393,15,3158,13204,11066,1,"0",0,0,802
"422836",23,4,20398,10,3739,12891,11298,1,"0",0,0,140
"47911",3,5,19977,14,2118,11292,13487,1,"0",0,0,680
"367319",20,1,20304,13,5123,13930,10409,1,"0",0,0,507
"392334",21,2,20436,7,2292,13303,14100,1,"0",0,0,1013
"15092",1,3,19930,3,59,14747,14100,2,"0",0,0,2378
"322638",17,5,19805,2,1244,10994,11057,1,"0",0,0,168
"130211",7,2,19805,2,22,11057,14107,1,"0",0,0,1773
"590072",31,5,19393,15,4332,12191,10397,1,"0",0,0,696
"121243",7,2,20378,16,6314,12266,11540,1,"0",0,0,667
"308932",16,4,19805,2,2364,13930,12892,1,"0",0,0,1744
"196407",10,5,19977,14,730,13204,12266,1,"0",0,0,854
"454325",24,5,20436,7,105,13204,13930,1,"0",0,0,1005
"280587",15,3,20398,10,4201,13230,13930,2,"1",0,0,594
"278756",15,3,20397,12,5297,14122,14100,1,"0",0,0,268
"288524",15,3,19790,5,1446,14771,10397,1,"0",0,0,2139
"57528",3,5,19393,15,2008,11278,10693,1,"0",0,0,562
"467480",25,6,19977,14,1869,11292,14570,1,"0",0,0,804
"307296",16,4,20368,8,2606,12889,14489,1,"0",0,0,647
"58344",3,5,19393,15,3300,12892,11292,1,"0",0,0,862
"41593",3,5,20397,12,5187,11057,14524,1,"0",0,0,257
"387661",21,2,19790,5,3092,10397,13891,2,"1",0,0,1900
"244497",13,1,20304,13,5857,14696,13930,1,"0",0,0,84
"211342",11,6,19790,5,1830,14869,12478,1,"0",0,0,1990
"315144",17,5,19977,14,1995,13930,11618,2,"0",0,0,719
"59953",4,6,19393,15,1632,12191,11259,1,"0",0,0,239
"583367",31,5,19805,2,294,13930,12953,1,"0",0,0,733
"410182",22,3,20397,12,5363,14100,14307,2,"1",0,0,237
"177200",9,4,19393,15,159,12992,11259,1,"0",0,0,296
"331513",18,6,19930,3,103,14747,11630,1,"0",0,0,1533
"489375",26,7,19977,14,1798,12266,14869,1,"0",0,0,1195
"470937",25,6,19805,2,1521,13303,14492,1,"0",0,0,700
"511140",27,1,20304,13,5661,11603,13930,1,"0",0,0,1780
"107096",6,1,19977,14,479,12892,11618,1,"0",0,0,2454
"96304",5,7,20304,13,4456,13487,10627,1,"0",0,0,386
"414371",22,3,19393,15,2268,14122,10397,1,"0",0,0,526
"428230",23,4,19977,14,1217,11618,13303,2,"1",0,0,1085
"466002",25,6,19790,5,1623,12892,13487,2,"1",0,0,1535
"3283",1,3,20409,4,1102,12478,10792,1,"0",0,0,301
"221798",12,7,19805,2,279,14635,11057,1,"0",0,0,600
"208093",11,6,19393,15,3624,11259,13204,1,"0",0,0,973
"389779",21,2,20416,11,935,10821,13495,1,"0",0,0,998
"400714",21,2,19393,15,1544,13204,12339,1,"0",0,0,829
"226799",12,7,20452,17,4577,11278,13495,1,"0",0,0,969
"369317",20,1,19393,15,5758,15016,11259,2,"0",0,0,546
"127722",7,2,19393,15,3382,12889,12892,1,"0",0,0,236
"549635",29,3,20304,13,3429,14679,14893,1,"0",0,0,480
"227760",12,7,20398,10,3584,13930,11003,1,"1",0,0,196
"492334",26,7,19805,2,2012,15016,11057,1,"0",0,0,575
"264550",14,2,20409,4,567,10397,11697,1,"0",0,0,581
"231215",12,7,20452,17,4357,14635,14100,1,"0",0,0,993
"6718",1,3,20416,11,566,12889,12339,1,"0",0,0,1590
"185887",10,5,19790,5,1501,10721,10397,1,"0",0,0,946
"286864",15,3,19930,3,844,12982,14831,1,"0",0,0,2466
"216841",12,7,19790,5,2789,15376,10397,2,"1",0,0,1541
"558478",30,4,19393,15,5450,10821,13204,1,"0",0,0,787
"224464",12,7,20304,13,5124,11292,14120,1,"0",0,0,385
"130311",7,2,19805,2,2881,15376,13930,1,"0",0,0,1437
"255791",14,2,19790,5,2709,13487,12266,2,"1",0,0,1034
"380870",20,1,19790,5,2136,10721,15304,1,"0",0,0,1185
"492967",26,7,20416,11,713,13204,12266,1,"0",0,0,854
"526525",28,2,19393,15,639,13204,11066,1,"0",0,0,802
"133201",7,2,20363,1,5112,12953,14321,1,"0",0,0,269
"428704",23,4,19977,14,497,11618,14771,1,"0",0,0,2565
"415965",22,3,20397,12,5118,10257,11278,1,"0",0,0,318
"591539",31,5,19393,15,2202,14107,14747,2,"1",0,0,1107
"459461",24,5,19790,5,1611,11433,13487,1,"0",0,0,528
"12332",1,3,20304,13,5214,10157,14771,2,"1",0,0,250
"551701",29,3,20452,17,6009,12339,12953,1,"0",0,0,660
"535540",28,2,19930,3,86,10299,14747,1,"0",0,0,1448
"382119",20,1,19393,15,940,11697,10821,1,"0",0,0,925
"354757",19,7,20452,17,5890,10721,14100,1,"0",0,0,280
"157048",9,4,20366,6,4043,11278,13930,1,"0",0,0,612
"483932",26,7,20363,1,4776,12478,14492,1,"0",0,0,427
"154879",8,3,20398,10,4135,11057,11721,1,"0",0,0,555
"136468",7,2,20304,13,4253,11921,14869,1,"0",0,0,216
"265660",14,2,19790,5,627,12953,13930,1,"0",0,0,733
"169697",9,4,19805,2,160,11057,11278,1,"0",0,0,331
"285966",15,3,20398,10,3886,11298,14122,1,"0",0,0,1067
"342482",18,6,19805,2,482,14107,11292,1,"0",0,0,602
"514250",27,1,19393,15,6555,14683,11697,1,"0",0,0,1145
"555061",29,3,20409,4,288,12892,10721,1,"0",0,0,2611
"303407",16,4,20304,13,5344,11775,11292,1,"0",0,0,483
"80928",5,7,19790,5,2385,13303,12478,2,"1",0,0,1089
"523145",28,2,20397,12,5290,12953,13931,2,"1",0,0,296
"59335",4,6,19393,15,5922,10821,11697,1,"0",0,0,925
"83253",5,7,19805,2,310,12478,13930,1,"0",0,0,740
"246211",13,1,19805,2,2891,12892,14771,1,"0",0,0,337
"56663",3,5,19393,15,2585,10397,13204,2,"1",0,0,404
"293038",16,4,19805,2,1805,12892,13930,1,"0",0,0,1744
"445732",24,5,20304,13,3974,11433,11577,2,"0",0,0,164
"236341",13,1,19977,14,1112,12264,15304,1,"0",0,0,811
"408189",22,3,19393,15,1666,12889,11259,1,"0",0,0,1067
"481934",26,7,19393,15,3733,12892,10140,1,"0",0,0,677
"41681",3,5,20397,12,5224,11057,11823,1,"0",0,0,460
"494388",26,7,20378,16,6115,12266,10397,1,"0",0,0,689
"585351",31,5,20304,13,2953,11618,13930,2,"0",0,0,719
"148330",8,3,19790,5,1641,14683,10397,1,"0",0,0,874
"429445",23,4,20363,1,5384,12953,14122,1,"0",0,0,335
"331385",18,6,20409,4,2323,11278,13204,1,"0",0,0,759
"524644",28,2,20304,13,4044,13871,11433,1,"0",0,0,651
"314500",17,5,19805,2,2328,10397,12892,1,"0",0,0,1947
"463672",25,6,20398,10,3730,13230,11298,1,"0",0,0,1231
"208798",11,6,20409,4,217,10721,12478,2,"1",0,0,187
"578967",31,5,20398,10,3532,13930,13290,1,"0",0,0,501
"388026",21,2,20378,16,6085,10529,12264,1,"0",0,0,326
"208651",11,6,20398,10,3342,10434,13930,1,"0",0,0,632
"183040",10,5,19805,2,2689,13930,10529,2,"1",0,0,783
"237502",13,1,20452,17,3583,12339,12266,1,"1",0,0,844
"564726",30,4,19393,15,2179,12889,13204,2,"0",0,0,2039
"595566",31,5,20398,10,3361,10693,13930,1,"0",0,0,409
"202448",11,6,19393,15,985,15304,10693,1,"1",0,0,612
"289125",15,3,19790,5,1992,12953,10397,1,"0",0,0,762
"500669",27,1,19930,3,1108,12892,12264,1,"0",0,0,2288
"90316",5,7,19805,2,864,11057,15304,1,"0",0,0,507
"399872",21,2,19393,15,2325,11540,12889,1,"0",0,0,583
"55677",3,5,19790,5,2057,12953,10397,1,"0",0,0,762
"102050",6,1,20304,13,5467,12266,15376,1,"0",0,0,936
"315013",17,5,19977,14,2141,11292,14570,1,"0",0,0,804
"594292",31,5,20416,11,1163,10397,11618,1,"0",0,0,746
"302976",16,4,20304,13,4216,14869,11525,1,"0",0,0,200
"525685",28,2,20304,13,5833,14492,12266,1,"0",0,0,1042
"51921",3,5,20368,8,1900,15624,10676,1,"0",0,0,587
"241278",13,1,19805,2,1506,11618,13303,2,"0",0,0,1085
"268579",14,2,19393,15,682,11259,10800,1,"0",0,0,1243
"379394",20,1,19790,5,709,11433,11057,1,"0",0,0,500
"455290",24,5,20452,17,3549,13487,13930,1,"0",0,0,334
"193456",10,5,20304,13,3446,14747,15023,1,"0",0,0,618
"542825",29,3,19393,15,1438,12889,14893,1,"0",0,0,397
"569192",30,4,19790,5,1536,10397,13487,1,"0",0,0,907
"309029",16,4,19977,14,2404,14635,13930,1,"0",0,0,1120
"139847",8,3,19393,15,973,15016,12889,1,"0",0,0,1371
"6149",1,3,19805,2,1991,10397,14100,1,"0",0,0,666
"139070",8,3,19805,2,452,14107,13891,1,"0",0,0,325
"408972",22,3,19393,15,17,13495,11259,1,"0",0,0,436
"374879",20,1,19977,14,1683,13930,13487,1,"0",0,0,334
"360690",19,7,20398,10,3961,13930,10685,1,"0",0,0,116
"413111",22,3,20304,13,5282,11292,12003,1,"0",0,0,623
"274248",15,3,19977,14,233,10800,14771,1,"0",0,0,326
"234532",13,1,19790,5,953,10397,13244,2,"1",0,0,332
"30995",2,4,20416,11,1071,13495,11292,1,"0",0,0,1062
"382951",20,1,19393,15,5519,13204,13232,1,"0",0,0,990
"297304",16,4,20304,13,5718,12266,10372,1,"0",0,0,913
"566416",30,4,20397,12,5229,14100,11996,1,"0",0,0,515
"579236",31,5,20398,10,3821,10257,13930,1,"0",0,0,723
"360716",19,7,20409,4,984,14492,10721,2,"1",0,0,612
"435849",23,4,20452,17,6116,12953,12339,1,"0",0,0,660
"203243",11,6,19805,2,274,12892,12478,1,"0",0,0,2475
"253379",14,2,20409,4,1827,11618,13204,1,"0",0,0,937
"205365",11,6,20452,17,3520,13487,11618,1,"0",0,0,1008
"544016",29,3,19393,15,1452,14570,12889,1,"0",0,0,345
"324305",17,5,20304,13,4226,15389,14869,1,"0",0,0,175
"547464",29,3,19790,5,1455,14492,12892,1,"0",0,0,2239
"54695",3,5,19790,5,1104,14869,10849,1,"0",0,0,347
"33887",2,4,19977,14,2009,11292,13204,1,"0",0,0,1546
"486140",26,7,19805,2,1838,11057,14307,1,"1",0,0,683
"158459",9,4,19805,2,1852,14843,11057,1,"0",0,0,1475
"92322",5,7,20368,8,682,14783,10466,1,"0",0,0,1066
"12860",1,3,20304,13,5780,12003,11292,1,"0",0,0,623
"11912",1,3,20304,13,3885,10397,10980,1,"0",0,0,106
"427301",23,4,19790,5,2969,14492,13487,1,"0",0,0,980
"158269",9,4,19805,2,1685,11057,10994,1,"0",0,0,168
"220023",12,7,19393,15,4199,14107,15304,2,"1",0,0,1788
"191008",10,5,20363,1,5062,12197,10397,1,"0",0,0,780
"485850",26,7,19805,2,600,13303,13487,2,"1",0,0,1501
"430944",23,4,19393,15,910,15304,11697,1,"0",0,0,197
"109265",6,1,19393,15,1315,13342,15304,1,"0",0,0,1075
"459079",24,5,19790,5,1274,10397,10721,1,"0",0,0,946
"188895",10,5,20452,17,3748,11433,11618,1,"1",0,0,488
"349652",19,7,19393,15,3930,10257,11697,1,"0",0,0,1204
"388214",21,2,20378,16,5776,14107,16218,1,"0",0,0,160
"347669",19,7,19790,5,2074,13931,10397,1,"0",0,0,516
"482056",26,7,19393,15,4306,12954,11292,1,"0",0,0,854
"472405",25,6,19393,15,4735,13204,15016,1,"0",0,0,882
"437989",23,4,19393,15,358,13232,12191,1,"0",0,0,937
"190731",10,5,20452,17,6040,11278,12953,1,"0",0,0,214
"373882",20,1,20436,7,1095,12391,13204,1,"0",0,0,971
"48333",3,5,19977,14,1600,12892,12264,1,"0",0,0,2288
"187458",10,5,19805,2,1976,11057,15096,1,"0",0,0,603
"412881",22,3,20304,13,4456,13487,10627,1,"1",0,0,386
"9905",1,3,20398,10,4249,11298,13495,1,"0",0,0,447
"300617",16,4,19790,5,2139,12478,10397,1,"0",0,0,760
"46244",3,5,20304,13,3896,10140,12892,1,"0",0,0,677
"122024",7,2,19805,2,1370,11057,11618,1,"0",0,0,529
"215521",12,7,19790,5,1504,11066,13487,1,"0",0,0,626
"435983",23,4,19393,15,1370,10397,13204,2,"1",0,0,404
"485635",26,7,19930,3,1017,13487,14747,1,"0",0,0,1399
"209222",11,6,19930,3,62,10299,12523,1,"0",0,0,571
"7228",1,3,19790,5,897,13204,10397,1,"1",0,0,404
"541604",29,3,19393,15,2441,10800,14893,1,"0",0,0,358
"199514",11,6,19977,14,1770,14869,11618,1,"0",0,0,1969
"351953",19,7,19393,15,5454,13796,11292,1,"0",0,0,957
"565317",30,4,19393,15,5556,13232,13244,1,"0",0,0,480
"503072",27,1,19790,5,2101,10423,11433,1,"0",0,0,1149
"96931",5,7,20304,13,5664,13891,14771,1,"0",0,0,363
"133248",7,2,20398,10,3323,12915,11298,2,"1",0,0,295
"79468",5,7,19790,5,1068,10397,14635,1,"1",0,0,515
"324382",17,5,20304,13,4309,14869,11921,1,"0",0,0,216
"44740",3,5,19805,2,662,11298,11292,1,"0",0,0,641
"511827",27,1,20452,17,4619,11624,11057,1,"0",0,0,736
"244383",13,1,20304,13,5725,12892,14679,1,"0",0,0,109
"538255",28,2,20363,1,4931,10397,12945,1,"0",0,0,304
"559751",30,4,20409,4,353,11697,14843,1,"0",0,0,1046
"204060",11,6,20416,11,667,10821,11298,2,"1",0,0,1217
"434228",23,4,20304,13,3914,11648,14869,1,"0",0,0,531
"161437",9,4,20304,13,5998,12892,10372,1,"0",0,0,737
"545078",29,3,20378,16,5943,11298,13158,2,"1",0,0,309
"48808",3,5,19977,14,691,14908,11292,1,"0",0,0,846
"342983",18,6,20304,13,3304,14771,14908,1,"0",0,0,372
"135723",7,2,20304,13,3612,11778,10397,2,"1",0,0,579
"232176",13,1,20366,6,4080,11618,14524,1,"0",0,0,277
"356826",19,7,19790,5,370,10397,12266,1,"0",0,0,689
"488679",26,7,19790,5,2823,11884,14869,1,"0",0,0,546
"115768",6,1,20409,4,1579,11278,11697,1,"0",0,0,899
"317068",17,5,19393,15,3216,13796,11292,1,"0",0,0,957
"152035",8,3,19393,15,547,10693,15304,1,"0",0,0,612
"406624",22,3,20452,17,4524,13577,11057,1,"0",0,0,157
"10974",1,3,20416,11,1077,10397,11697,1,"0",0,0,581
"526896",28,2,19393,15,383,13495,13204,1,"0",0,0,551
"511458",27,1,20452,17,3423,11618,13487,1,"0",0,0,1008
"332340",18,6,20452,17,4290,14524,13303,1,"0",0,0,825
"544986",29,3,20378,16,5834,11775,14107,1,"0",0,0,1081
"183145",10,5,19805,2,481,14100,10721,1,"0",0,0,280
"5442",1,3,20397,12,5293,11057,13931,1,"0",0,0,290
"203339",11,6,19805,2,1367,14679,14100,1,"0",0,0,2370
"322611",17,5,19805,2,1216,11057,11618,2,"0",0,0,529
"71477",4,6,19393,15,5873,14107,13871,1,"0",0,0,1037
"328850",17,5,19790,5,2067,10397,13244,1,"0",0,0,332
"505631",27,1,19805,2,184,12892,12478,1,"0",0,0,2475
"491020",26,7,20378,16,6096,12266,13851,1,"0",0,0,395
"389202",21,2,19805,2,2037,11057,13198,1,"0",0,0,808
"204808",11,6,20304,13,5382,14698,12892,1,"0",0,0,156
"480332",26,7,19805,2,2539,13303,10721,1,"0",0,0,1258
"389021",21,2,19805,2,1519,13303,10693,1,"0",0,0,806
"124673",7,2,19977,14,1273,14771,13830,1,"0",0,0,2338
"311121",16,4,19393,15,1496,10821,12191,1,"0",0,0,1246
"149378",8,3,19790,5,2595,11278,10397,1,"0",0,0,547
"334014",18,6,19393,15,3818,14683,12191,1,"0",0,0,192
"371652",20,1,20416,11,214,12889,11298,1,"0",0,0,1055
"338777",18,6,20416,11,106,11697,10397,1,"0",0,0,581
"359987",19,7,20366,6,4421,11057,11618,1,"0",0,0,529
"486335",26,7,19790,5,348,14679,14747,1,"0",0,0,1050
"94136",5,7,19930,3,1777,12889,14747,1,"0",0,0,867
"167712",9,4,19977,14,1246,14771,13495,1,"0",0,0,1911
"535556",28,2,19930,3,117,14747,11630,1,"0",0,0,1533
"67781",4,6,20363,1,5263,14492,12953,1,"0",0,0,431
"119131",7,2,20409,4,1209,10721,12451,1,"0",0,0,1010
"86294",5,7,19393,15,3739,11259,11278,1,"0",0,0,1184
"103827",6,1,20378,16,5777,14674,14107,1,"0",0,0,370
"500857",27,1,19805,2,593,13487,13303,1,"0",0,0,1501
"400976",21,2,19393,15,789,13342,11259,1,"0",0,0,850
"137390",8,3,20368,8,33,12889,11638,1,"0",0,0,259
"34594",2,4,19977,14,760,14107,12266,1,"0",0,0,1009
"525064",28,2,20304,13,5132,14877,12255,1,"0",0,0,88
"375419",20,1,19977,14,602,11618,14869,1,"0",0,0,1969
"17132",1,3,19977,14,1083,14771,14679,1,"0",0,0,447
"457399",24,5,19930,3,623,12478,14771,1,"0",0,0,2586
"230866",12,7,19977,14,499,13930,14771,1,"0",0,0,1846
"329493",17,5,19790,5,2651,10397,15016,1,"0",0,0,484
"26653",2,4,20416,11,754,13204,14100,2,"1",0,0,861
"318754",17,5,19930,3,465,12892,14747,2,"0",0,0,954
"150665",8,3,19977,14,1169,12266,12892,1,"0",0,0,1379
"129819",7,2,19690,9,40,13830,14057,1,"1",0,0,2562
"304734",16,4,19393,15,875,11292,15016,1,"0",0,0,770
"228168",12,7,20409,4,1154,11278,10721,1,"0",0,0,399
"477990",25,6,20398,10,3366,10408,13930,2,"1",0,0,161
"79656",5,7,19790,5,1238,10397,15249,1,"0",0,0,223
"360086",19,7,20366,6,4042,13930,14122,1,"0",0,0,413
"445845",24,5,20304,13,4076,11637,13487,1,"0",0,0,223
"386351",21,2,19790,5,1812,12892,14057,1,"0",0,0,834
"189319",10,5,19690,9,134,12982,12173,1,"0",0,0,102
"76669",4,6,20452,17,6052,10721,14122,1,"0",0,0,496
"136027",7,2,20304,13,3854,14262,14869,1,"0",0,0,541
"33514",2,4,19977,14,2387,13204,12892,2,"0",0,0,2218
"67339",4,6,19790,5,2729,11433,11697,1,"1",0,0,1127
"351338",19,7,19393,15,2855,12892,14831,1,"0",0,0,308
"534861",28,2,20398,10,3679,14986,13930,1,"0",0,0,1050
"76674",4,6,20452,17,6059,10721,12953,1,"0",0,0,184
"5024",1,3,20378,16,5718,11423,11298,2,"1",0,0,624
"143133",8,3,20304,13,3914,11648,14869,2,"0",0,0,531
"37401",2,4,19805,2,2777,11697,13930,1,"0",0,0,1182
"228043",12,7,20398,10,3913,13930,11977,1,"0",0,0,174
"368042",20,1,20304,13,5921,10397,13930,1,"0",0,0,606
"123797",7,2,19790,5,2958,10397,10423,1,"0",0,0,813
"142335",8,3,20304,13,3134,14107,14457,1,"0",0,0,876
"425850",23,4,19790,5,1631,11278,12892,1,"0",0,0,2311
"335531",18,6,20378,16,6361,13931,12264,1,"0",0,0,157
"186507",10,5,20378,16,5878,11413,14107,1,"0",0,0,351
"454756",24,5,20416,11,114,14843,10821,1,"0",0,0,1565
"370271",20,1,20378,16,5925,10431,11298,2,"1",0,0,848
"371298",20,1,19805,2,2034,11057,14100,1,"1",0,0,449
"536875",28,2,19790,5,869,14107,13487,1,"0",0,0,1276
"523146",28,2,20397,12,5290,13931,12953,1,"1",0,0,296
"381402",20,1,19790,5,2643,10721,10397,1,"0",0,0,946
"148062",8,3,19790,5,1390,14771,14869,1,"0",0,0,599
"403679",22,3,20409,4,1730,14635,12478,1,"0",0,0,1074
"483461",26,7,19393,15,4075,14869,14107,1,"0",0,0,507
"84151",5,7,20416,11,336,13204,11433,1,"0",0,0,957
"263449",14,2,20304,13,5919,11503,11292,1,"0",0,0,120
"4261",1,3,20436,7,1013,13204,10397,1,"0",0,0,404
"4895",1,3,20378,16,6084,12266,15016,1,"0",0,0,667
"87042",5,7,19393,15,654,12391,14027,1,"0",0,0,1052
"369106",20,1,19393,15,2183,14831,14869,1,"0",0,0,584
"73400",4,6,19805,2,1878,11278,13204,1,"1",0,0,759
"130193",7,2,20397,12,5175,11252,11057,1,"0",0,0,416
"515668",27,1,20409,4,841,12478,14685,1,"0",0,0,718
"427429",23,4,19790,5,3130,11042,10397,1,"0",0,0,554
"483572",26,7,19393,15,2832,14908,14831,1,"0",0,0,342
"29384",2,4,19393,15,532,13796,10693,2,"1",0,0,1959
"198874",11,6,20436,7,1260,13204,11618,1,"0",0,0,937
"247225",13,1,20452,17,4599,14100,14321,1,"0",0,0,364
"391222",21,2,19690,9,70,12173,12954,1,"0",0,0,2569
"13392",1,3,19977,14,2062,11618,10721,1,"0",0,0,200
"1620",1,3,19393,15,3262,12191,11292,2,"0",0,0,883
"137256",7,2,20363,1,5204,11617,10397,1,"0",0,0,433
"267883",14,2,19393,15,778,10279,11259,1,"0",0,0,323
"45428",3,5,20304,13,3106,11298,13277,1,"0",0,0,622
"127151",7,2,19393,15,768,11292,12191,1,"0",0,0,883
"228203",12,7,20409,4,2711,10721,13930,1,"1",0,0,867
"389379",21,2,19805,2,1187,12953,11298,1,"0",0,0,1389
"369776",20,1,20363,1,4929,11193,13487,2,"1",0,0,596
"53073",3,5,19930,3,641,15376,14747,1,"0",0,0,1216
"236906",13,1,19977,14,349,11292,11638,1,"0",0,0,844
"267120",14,2,19977,14,1665,14679,11292,1,"0",0,0,853
"54781",3,5,19790,5,1183,13931,10397,1,"1",0,0,516
"179038",10,5,19393,15,1416,12451,13232,1,"0",0,0,849
"432292",23,4,19805,2,1587,12478,14107,1,"0",0,0,2153
"358583",19,7,19977,14,1583,12889,11618,1,"0",0,0,2227
"252890",14,2,20398,10,3672,15370,13930,1,"0",0,0,585
"586114",31,5,20304,13,3696,14574,10397,1,"0",0,0,357
"536548",28,2,19790,5,399,11433,14843,1,"0",0,0,1930
"62487",4,6,19790,5,352,14747,14492,1,"0",0,0,2354
"520546",28,2,19805,2,2396,11298,13851,1,"0",0,0,175
"305973",16,4,19393,15,702,13796,10800,1,"0",0,0,325
"563434",30,4,19930,3,1153,14908,14057,1,"0",0,0,859
"316164",17,5,19977,14,272,13204,13930,1,"0",0,0,1005
"561091",30,4,19977,14,600,12953,13930,1,"0",0,0,733
"216488",12,7,19790,5,2429,14747,14771,1,"0",0,0,679
"429551",23,4,20363,1,4889,10792,12478,1,"0",0,0,301
"552527",29,3,20397,12,5062,14986,11057,1,"0",0,0,547
"418917",22,3,20363,1,5030,10397,15412,1,"0",0,0,152
"44451",3,5,20397,12,5109,11057,14576,2,"1",0,0,573
"456093",24,5,20366,6,4148,11995,11618,1,"0",0,0,445
"272592",15,3,19805,2,2236,11298,11066,1,"0",0,0,926
"247738",13,1,20363,1,5020,10397,10980,1,"0",0,0,106
"32240",2,4,20304,13,4020,10800,14869,1,"0",0,0,574
"510991",27,1,20304,13,5501,11292,11413,1,"0",0,0,251
"514121",27,1,19393,15,1644,14679,10397,1,"0",0,0,1892
"65483",4,6,20398,10,3942,11298,12992,1,"1",0,0,304
"492938",26,7,20416,11,647,12265,11697,1,"0",0,0,1176
"41957",3,5,20397,12,5436,10599,11057,2,"1",0,0,350
"307595",16,4,20398,10,3365,13930,14307,1,"0",0,0,849
"558995",30,4,19393,15,1814,11292,14107,1,"0",0,0,602
"51847",3,5,20368,8,504,10620,10466,1,"0",0,0,878
"532812",28,2,20363,1,5101,15919,10397,1,"0",0,0,589
"348606",19,7,20304,13,3188,11298,14674,1,"0",0,0,551
"206649",11,6,20304,13,3375,10849,14747,1,"0",0,0,543
"110174",6,1,19393,15,1281,14831,13891,1,"0",0,0,333
"451649",24,5,19805,2,1584,11298,10423,1,"0",0,0,190
"416170",22,3,19805,2,2869,13930,11697,1,"0",0,0,1182
"291244",16,4,20398,10,3516,14783,11298,2,"1",0,0,364
"237106",13,1,20452,17,4359,11278,13851,1,"0",0,0,1158
"435207",23,4,20304,13,5564,14771,13487,1,"0",0,0,1589
"163370",9,4,19805,2,240,10721,14100,1,"0",0,0,280
"384557",21,2,19805,2,392,14100,11278,1,"0",0,0,119
"208390",11,6,19393,15,2652,11697,12391,2,"1",0,0,1092
"577762",30,4,20416,11,1653,10800,12889,1,"0",0,0,223
"47077",3,5,20304,13,5440,13930,10372,2,"1",0,0,1013
"139628",8,3,19393,15,2002,14831,14908,1,"0",0,0,342
"543863",29,3,19393,15,1969,14107,13342,1,"0",0,0,1460
"180769",10,5,19393,15,2139,14893,12889,1,"0",0,0,397
"528658",28,2,20397,12,5141,10208,11057,1,"0",0,0,140
"84677",5,7,19977,14,2221,14683,11292,1,"0",0,0,794
"387580",21,2,19790,5,2989,14869,14831,1,"0",0,0,584
"242835",13,1,20304,13,3573,10627,13487,2,"1",0,0,386
"506030",27,1,19805,2,1614,13303,12266,1,"0",0,0,964
"12490",1,3,20304,13,5380,13930,14193,1,"0",0,0,794
"154428",8,3,19393,15,557,14107,14831,1,"0",0,0,621
"309713",16,4,19977,14,1428,12266,13256,1,"0",0,0,316
"6807",1,3,20416,11,734,11298,11433,1,"0",0,0,986
"269109",14,2,19393,15,686,12191,10693,1,"0",0,0,670
"237936",13,1,20363,1,4918,13795,10397,1,"0",0,0,399
"273456",15,3,19977,14,1415,11618,13303,1,"0",0,0,1085
"202927",11,6,20397,12,5214,11996,11057,1,"0",0,0,75
"403083",22,3,20398,10,3572,11066,13930,1,"1",0,0,296
"137006",7,2,20304,13,5515,14771,14252,2,"1",0,0,620
"398996",21,2,19393,15,274,10693,11697,2,"0",0,0,793
"486227",26,7,19805,2,2781,13930,11298,1,"0",0,0,801
"422937",23,4,20398,10,3856,11298,15048,1,"0",0,0,657
"119699",7,2,19805,2,1837,14027,11278,1,"0",0,0,857
